Name                                 Publisher                                               Version
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.45.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.46.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.47.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.48.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.49.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.5.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.50.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.51.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.52.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.53.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.54.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.55.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.56.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.57.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.59.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.6.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.7.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.8.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.0.9.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.58.0
AntimalwareConfiguration             Microsoft.Azure.Security.AntimalwareSignature           2.58.1
LinuxSLES11SP4                       Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9151
LinuxSLES11SP4                       Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9153
LinuxSLES11SP4                       Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9154
LinuxSLES12                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9151
LinuxSLES12                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9153
LinuxSLES12                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9154
VMBackupForLinuxExtension            Microsoft.Azure.Security                                0.1.0.995
LinuxSLES15                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9151
LinuxSLES15                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9153
LinuxSLES15                          Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9154
LinuxUBUNTU1404                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9151
LinuxUBUNTU1404                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9153
LinuxUBUNTU1404                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9154
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           2.15.794.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           2.17.869.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.1.977.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.12.1371.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.12.1373.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.12.1379.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.15.1577.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms                           3.20.3.0
DSMSForWindows                       Microsoft.Azure.Security.Dsms.Edp                       3.15.1580.0
LinuxUBUNTU1804                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9151
LinuxUBUNTU1804                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9153
LinuxUBUNTU1804                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9154
LinuxUBUNTU1604                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9151
LinuxUBUNTU1604                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9153
LinuxUBUNTU1604                      Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9154
ADETest                              Microsoft.Azure.Security.Edp                            1.1.0.5
ADETest                              Microsoft.Azure.Security.Edp                            2.2.0.38
LinuxUBUNTU2004                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9151
LinuxUBUNTU2004                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9153
LinuxUBUNTU2004                      Microsoft.Azure.RecoveryServices.SiteRecovery2          1.0.0.9154
SiteRecovery                         Microsoft.Azure.RecoveryServices.SiteRecovery           0.0.0.0
AzureDiskEncryption                  Microsoft.Azure.Security.Edp                            1.1.0.6
AzureDiskEncryption                  Microsoft.Azure.Security.Edp                            2.2.0.37
AzureSecurityLinuxAgent              Microsoft.Azure.Security.Monitoring                     2.12.3.0
AzureSecurityLinuxAgent              Microsoft.Azure.Security.Monitoring                     2.13.0.0
AzureSecurityLinuxAgent              Microsoft.Azure.Security.Monitoring                     2.13.2.0
AzureSecurityLinuxAgent              Microsoft.Azure.Security.Monitoring                     2.14.0.0
AzureSecurityLinuxAgent              Microsoft.Azure.Security.Monitoring                     2.14.1.0
SiteRecoveryLinux                    Microsoft.Azure.RecoveryServices.SiteRecovery           0.0.0.1
Windows                              Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9151
Windows                              Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9153
Windows                              Microsoft.Azure.RecoveryServices.SiteRecovery           1.0.0.9154
AzureSecurityWindowsAgent            Microsoft.Azure.Security.Monitoring                     1.8.0.27
AzureSecurityWindowsAgent            Microsoft.Azure.Security.Monitoring                     1.8.0.30
AzureDiskEncryptionForLinux          Microsoft.Azure.Security.Edp                            0.1.0.999348
AzureDiskEncryptionForLinux          Microsoft.Azure.Security.Edp                            1.1.0.51
IaaSAntimalware                      Microsoft.Azure.Security.Test                           1.5.2.0
AzureDiskEncryptionForLinuxTest1     Microsoft.Azure.Security.Edp                            0.1.0.999342
AzureDiskEncryptionForLinuxTest1     Microsoft.Azure.Security.Edp                            1.1.0.52
AzureDiskEncryptionForLinuxTest1     Microsoft.Azure.Security.Edp                            1.2.0.74
AzureDiskEncryptionForLinuxTest2     Microsoft.Azure.Security.Edp                            0.1.0.999347
AzureDiskEncryptionForLinuxTest2     Microsoft.Azure.Security.Edp                            1.2.0.74
AzureDiskEncryptionForLinuxTest2     Microsoft.Azure.Security.Edp                            1.2.0.75
GuestAttestation                     Microsoft.Azure.Security.WindowsAttestation             1.0.1.12
ServiceFabricMCNode                  Microsoft.Azure.ServiceFabric.MC                        0.0.0.1
ServiceFabricMCNode                  Microsoft.Azure.ServiceFabric.MC                        0.0.0.2
ServiceFabricMCNode                  Microsoft.Azure.ServiceFabric.MC                        0.0.0.3
AzureDiskEncryptionTest1             Microsoft.Azure.Security.Edp                            2.2.0.35
Linux                                Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
Linux                                Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
ServiceFabricMCNode-alsantam         Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.17
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.702
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.703
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.711
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.712
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.714
Linux                                Microsoft.Azure.SiteRecovery.Test                       1.2.0.716
LinuxDEBIAN10                        Microsoft.Azure.SiteRecovery.Stage                      1.0.0.135
LinuxDEBIAN10                        Microsoft.Azure.SiteRecovery.Stage                      1.0.0.136
LinuxDEBIAN10                        Microsoft.Azure.SiteRecovery.Stage                      1.0.0.137
LinuxDEBIAN7                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.706
LinuxDEBIAN7                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.708
TestMSILinuxExtension                Microsoft.Azure.Test.Identity                           1.0.0.7
ServiceFabricMCNode-alsantam2        Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.1
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.786
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.787
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.795
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.796
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.798
LinuxOL6Test                         Microsoft.Azure.SiteRecovery.Test                       1.0.0.800
LinuxDEBIAN7                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxDEBIAN7                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
LinuxDEBIAN7                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.373
LinuxDEBIAN8                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.706
LinuxDEBIAN8                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.708
TestMSIWindowsExtension              Microsoft.Azure.Test.Identity                           1.0.0.11
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.510
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.511
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.519
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.520
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.522
LinuxOL7                             Microsoft.Azure.SiteRecovery.Test                       1.0.0.524
ServiceFabricMCNode-alsantam3        Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.1
LinuxDEBIAN8                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxDEBIAN8                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
LinuxDEBIAN8                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.373
LinuxDEBIAN9                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.228
LinuxDEBIAN9                         Microsoft.Azure.SiteRecovery2.Test                      1.0.0.230
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.789
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.790
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.798
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.799
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.801
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Test                       1.5.0.803
ServiceFabricMCNode-alsantam5        Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.1
LinuxOL8                             Microsoft.Azure.SiteRecovery2.Test                      1.0.0.278
LinuxOL8                             Microsoft.Azure.SiteRecovery2.Test                      1.0.0.280
LinuxDEBIAN9                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.212
LinuxDEBIAN9                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.213
LinuxDEBIAN9                         Microsoft.Azure.SiteRecovery.Stage                      1.0.0.214
LinuxRHEL8                           Microsoft.Azure.SiteRecovery2.Test                      1.0.0.447
LinuxRHEL8                           Microsoft.Azure.SiteRecovery2.Test                      1.0.0.449
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.788
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.789
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.797
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.798
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.800
LinuxRHEL7Test                       Microsoft.Azure.SiteRecovery.Test                       1.0.0.802
ServiceFabricMCNode-romend           Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.5
LinuxOL6                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxOL6                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
Health.ReleasePipe                   Microsoft.Azure.WorkloadInsights.Linux.ReleasePipeTest  0.1.3
LinuxSLES11SP3Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.782
LinuxSLES11SP3Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.783
LinuxSLES11SP3Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.791
LinuxSLES11SP3Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.794
LinuxSLES11SP3Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.796
LinuxSLES12                          Microsoft.Azure.SiteRecovery2.Test                      1.0.0.613
LinuxSLES12                          Microsoft.Azure.SiteRecovery2.Test                      1.0.0.615
LinuxOL7                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.373
LinuxOL7                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.374
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.1
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.2
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.3
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.4
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.5
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.6
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.7
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.8
ServiceFabricMCNode-Test             Microsoft.Azure.ServiceFabric.MC.Test                   0.0.0.9
LinuxSLES15                          Microsoft.Azure.SiteRecovery2.Test                      1.0.0.612
LinuxSLES15                          Microsoft.Azure.SiteRecovery2.Test                      1.0.0.614
LinuxOL8                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.236
LinuxOL8                             Microsoft.Azure.SiteRecovery.Stage                      1.0.0.237
LinuxUBUNTU1804                      Microsoft.Azure.SiteRecovery2.Test                      1.0.0.465
LinuxUBUNTU1804                      Microsoft.Azure.SiteRecovery2.Test                      1.0.0.467
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
LinuxRHEL6                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.373
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.782
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.783
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.791
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.792
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.794
LinuxSLES11SP4Test                   Microsoft.Azure.SiteRecovery.Test                       1.0.0.796
Health.Linux1                        Microsoft.Azure.WorkloadInsights.Linux.Test1            0.1
LinuxUBUNTU2004                      Microsoft.Azure.SiteRecovery2.Test                      1.0.0.249
LinuxUBUNTU2004                      Microsoft.Azure.SiteRecovery2.Test                      1.0.0.251
LinuxSLES15                          Microsoft.Azure.SiteRecovery.Test                       1.2.0.374
LinuxRHEL7                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
LinuxRHEL7                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.373
LinuxUBUNTU1404                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.796
LinuxUBUNTU1404                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.797
LinuxUBUNTU1404                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.801
LinuxRHEL8                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.282
LinuxRHEL8                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.283
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.701
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.710
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.711
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.713
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Test                       1.0.0.715
LinuxSLES11SP3                       Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxSLES11SP3                       Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
WindowsTest                          Microsoft.Azure.SiteRecovery.Test                       1.4.0.743
WindowsTest                          Microsoft.Azure.SiteRecovery.Test                       1.4.0.746
WindowsTest                          Microsoft.Azure.SiteRecovery.Test                       1.4.0.748
LinuxSLES11SP4                       Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxSLES11SP4                       Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
Health.Windows.Test                  Microsoft.Azure.WorkloadInsights.TestTest               1.0
LinuxSLES12                          Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxSLES12                          Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
LinuxSLES15                          Microsoft.Azure.SiteRecovery.Stage                      1.0.0.282
LinuxSLES15                          Microsoft.Azure.SiteRecovery.Stage                      1.0.0.283
LinuxUBUNTU1404                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxUBUNTU1404                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
AzureCATExtensionHandler             Microsoft.AzureCAT.AzureEnhancedMonitoring              2.2.0.48
AzureCATExtensionHandler             Microsoft.AzureCAT.AzureEnhancedMonitoring              2.2.0.68
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
LinuxUBUNTU1604                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
MonitorX64Linux                      Microsoft.AzureCAT.AzureEnhancedMonitoring              1.0.0.82
LinuxUBUNTU1804                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.366
LinuxUBUNTU1804                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.367
MonitorX64Windows                    Microsoft.AzureCAT.AzureEnhancedMonitoring              1.0.0.82
LinuxUBUNTU2004                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.227
LinuxUBUNTU2004                      Microsoft.Azure.SiteRecovery.Stage                      1.0.0.228
VMJITAccessExtension                 Microsoft.AzureSecurity.JITAccess                       1.0.0.0
VMJITAccessExtension                 Microsoft.AzureSecurity.JITAccess                       1.0.1.0
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.0.1338.47
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.0.1338.48
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.0
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.10
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.11
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.12
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.13
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.14
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.15
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.18
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.2
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.3
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.4
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.5
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.6
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.7
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.8
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension                1.1.0.9
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension.Edp            1.0.1338.84
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension.Edp            1.0.1338.85
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension.Edp            1.0.1338.87
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension.Edp            1.3.0.1
WorkloadBackup                       Microsoft.CloudBackup.Workload.Extension.Edp            1.3.0.4
Ubuntu1804                           Microsoft.Azure.SiteRecovery.Stage                      1.0.0.109
BGInfo                               Microsoft.Compute                                       1.0
BGInfo                               Microsoft.Compute                                       1.0.1
BGInfo                               Microsoft.Compute                                       1.1
BGInfo                               Microsoft.Compute                                       1.2.2
BGInfo                               Microsoft.Compute                                       2.1
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.1
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.11
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.12
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.14
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.16
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.17
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.19
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.2
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.3
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.5
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.6
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.7
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.8
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension                1.0.0.9
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension.Edp            1.0.0.15
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension.Edp            1.0.0.16
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension.Edp            1.0.0.17
WorkloadBackupLinux                  Microsoft.CloudBackup.Workload.Extension.Edp            1.0.0.96
Windows                              Microsoft.Azure.SiteRecovery.Stage                      1.0.0.371
Windows                              Microsoft.Azure.SiteRecovery.Stage                      1.0.0.372
CustomScriptExtension                Microsoft.Compute                                       1.0
CustomScriptExtension                Microsoft.Compute                                       1.0.3
CustomScriptExtension                Microsoft.Compute                                       1.1
CustomScriptExtension                Microsoft.Compute                                       1.10.2
CustomScriptExtension                Microsoft.Compute                                       1.10.3
CustomScriptExtension                Microsoft.Compute                                       1.10.5
CustomScriptExtension                Microsoft.Compute                                       1.10.8
CustomScriptExtension                Microsoft.Compute                                       1.10.9
CustomScriptExtension                Microsoft.Compute                                       1.2
CustomScriptExtension                Microsoft.Compute                                       1.3
CustomScriptExtension                Microsoft.Compute                                       1.4
CustomScriptExtension                Microsoft.Compute                                       1.7
CustomScriptExtension                Microsoft.Compute                                       1.8
CustomScriptExtension                Microsoft.Compute                                       1.9
CustomScriptExtension                Microsoft.Compute                                       1.9.1
CustomScriptExtension                Microsoft.Compute                                       1.9.2
CustomScriptExtension                Microsoft.Compute                                       1.9.3
CustomScriptExtension                Microsoft.Compute                                       1.9.5
JsonADDomainExtension                Microsoft.Compute                                       1.0
JsonADDomainExtension                Microsoft.Compute                                       1.3
JsonADDomainExtension                Microsoft.Compute                                       1.3.2
JsonADDomainExtension                Microsoft.Compute                                       1.3.6
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.1
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.11
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.2
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.3
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.7
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.8
LinuxPatchExtension                  Microsoft.CPlat.Core                                    1.6.9
VMAccessAgent                        Microsoft.Compute                                       1.0
VMAccessAgent                        Microsoft.Compute                                       1.0.2
VMAccessAgent                        Microsoft.Compute                                       1.0.3
VMAccessAgent                        Microsoft.Compute                                       2.0
VMAccessAgent                        Microsoft.Compute                                       2.0.1
VMAccessAgent                        Microsoft.Compute                                       2.0.2
VMAccessAgent                        Microsoft.Compute                                       2.3
VMAccessAgent                        Microsoft.Compute                                       2.4
VMAccessAgent                        Microsoft.Compute                                       2.4.1
VMAccessAgent                        Microsoft.Compute                                       2.4.2
VMAccessAgent                        Microsoft.Compute                                       2.4.3
VMAccessAgent                        Microsoft.Compute                                       2.4.4
VMAccessAgent                        Microsoft.Compute                                       2.4.5
VMAccessAgent                        Microsoft.Compute                                       2.4.7
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11049.5
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11049.7
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11072.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11072.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11081.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11081.2
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11081.4
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.11081.5
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.13515.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18001.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18011.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18011.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18018.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18029.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18038.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18040.2
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring                    1.0.18053.0
NullLinux                            Microsoft.CPlat.Core                                    2.0.1
NullLinux                            Microsoft.CPlat.Core                                    2.0.2
NullLinux                            Microsoft.CPlat.Core                                    2.0.3
NullLinux                            Microsoft.CPlat.Core                                    2.1.0
NullLinux                            Microsoft.CPlat.Core                                    2.2.0
NullLinux                            Microsoft.CPlat.Core                                    2.3.0
NullLinux                            Microsoft.CPlat.Core                                    3.0.0
NullLinux                            Microsoft.CPlat.Core                                    3.1.0
NullLinux                            Microsoft.CPlat.Core                                    3.3.0
NullLinux                            Microsoft.CPlat.Core                                    4.0.1
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring.Test               1.0.11049.0
MicrosoftMonitoringAgent             Microsoft.EnterpriseCloud.Monitoring.Test               1.0.11049.1
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.0.217.0
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.10.3
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.10.5
OmsAgentForLinux                     Microsoft.EnterpriseCloud.Monitoring                    1.11.15
